OrderID,CustomerID,Country,Gender,Category,Quantity,PricePerUnit,OrderDate,PaymentMethod,ShippingMethod,TotalPrice
ORD100267,CUST10699,Canada,Female,Automotive,2,273.88,2023-10-02,Credit Card,Overnight,547.76
ORD100268,CUST11944,South Africa,Male,Books,4,273.88,2023-01-07,PayPal,Overnight,1095.52
ORD100269,CUST9493,Australia,Other,Home & Garden,1,273.88,2023-08-15,Credit Card,Two-Day,273.88
ORD100270,CUST14492,United Kingdom,Male,Home & Garden,3,273.88,2023-09-12,Credit Card,Standard,821.64
ORD100271,CUST9911,China,Female,Clothing,3,273.88,2023-10-09,Gift Card,Standard,821.64
ORD100272,CUST8987,Australia,Male,Beauty,3,273.88,2023-08-24,Gift Card,Standard,821.64
ORD100273,CUST14719,United Kingdom,Other,Electronics,4,273.88,2023-12-09,Bank Transfer,Standard,1095.52
ORD100274,CUST11015,Canada,Female,Beauty,4,273.88,2023-12-20,Gift Card,Overnight,1095.52
ORD100275,CUST6218,Australia,Other,Electronics,4,273.88,2023-07-03,PayPal,Express,1095.52
ORD100276,CUST9496,United Kingdom,Other,Clothing,1,273.88,2023-07-18,Bank Transfer,Two-Day,273.88
ORD100277,CUST9735,China,Female,Sports,5,273.88,2023-07-22,Bank Transfer,Standard,1369.4
ORD100278,CUST9555,United States,Female,Beauty,4,273.88,2023-05-16,Credit Card,Standard,1095.52
ORD100279,CUST14146,India,Male,Home & Garden,4,273.88,2023-10-15,Gift Card,Express,1095.52
ORD100280,CUST13050,Brazil,Female,Beauty,3,273.88,2023-10-17,Credit Card,Express,821.64
ORD100281,CUST8446,United Kingdom,Male,Automotive,2,273.88,2023-05-26,Bank Transfer,Overnight,547.76
ORD100282,CUST6045,China,Female,Clothing,2,273.88,2023-07-26,Credit Card,Two-Day,547.76
ORD100283,CUST11893,India,Other,Automotive,1,273.88,2023-02-24,PayPal,Two-Day,273.88
ORD100284,CUST6693,Australia,Male,Sports,2,273.88,2023-10-26,PayPal,Express,547.76
ORD100285,CUST8436,United Kingdom,Female,Sports,5,273.88,2023-09-07,Bank Transfer,Express,1369.4
ORD100286,CUST13754,United Kingdom,Male,Beauty,3,273.88,2023-10-02,PayPal,Express,821.64
ORD100287,CUST10895,Germany,Male,Beauty,1,273.88,2023-07-24,Gift Card,Overnight,273.88
ORD100288,CUST8354,United Kingdom,Male,Automotive,2,273.88,2023-11-09,Bank Transfer,Two-Day,547.76
ORD100289,CUST5225,Brazil,Other,Books,2,273.88,2023-07-11,Gift Card,Express,547.76
ORD100290,CUST9893,Germany,Female,Beauty,3,273.88,2023-12-02,PayPal,Standard,821.64
ORD100291,CUST12022,India,Female,Clothing,1,273.88,2023-01-02,Credit Card,Two-Day,273.88
ORD100292,CUST14151,Australia,Male,Electronics,3,273.88,2023-07-04,Gift Card,Two-Day,821.64
ORD100293,CUST10600,Australia,Female,Books,1,273.88,2023-06-11,Gift Card,Standard,273.88
ORD100294,CUST12996,France,Other,Electronics,2,273.88,2023-02-18,PayPal,Standard,547.76
ORD100295,CUST14007,France,Male,Automotive,3,273.88,2023-03-31,Gift Card,Two-Day,821.64
ORD100296,CUST12683,India,Other,Home & Garden,3,273.88,2023-09-08,Gift Card,Two-Day,821.64
ORD100297,CUST9642,South Africa,Other,Toys,5,273.88,2023-01-22,Credit Card,Express,1369.4
ORD100298,CUST12679,China,Female,Clothing,3,273.88,2023-07-31,Bank Transfer,Overnight,821.64
ORD100299,CUST13208,South Africa,Female,Books,1,273.88,2023-08-22,PayPal,Overnight,273.88
ORD100300,CUST12339,China,Male,Automotive,5,273.88,2023-06-21,Credit Card,Express,1369.4
ORD100301,CUST14435,Germany,Other,Sports,3,273.88,2023-04-01,Credit Card,Standard,821.64
ORD100302,CUST7205,India,Female,Books,3,273.88,2023-06-12,Bank Transfer,Standard,821.64
ORD100303,CUST6069,China,Male,Home & Garden,5,273.88,2023-10-12,Bank Transfer,Standard,1369.4
ORD100304,CUST8444,France,Male,Sports,2,273.88,2023-01-06,PayPal,Standard,547.76
ORD100305,CUST6060,France,Female,Books,3,273.88,2023-09-01,PayPal,Express,821.64
ORD100306,CUST7327,Canada,Other,Automotive,4,273.88,2023-12-07,PayPal,Two-Day,1095.52
ORD100307,CUST8420,China,Male,Sports,2,273.88,2023-06-08,Credit Card,Express,547.76
ORD100308,CUST5301,India,Female,Beauty,3,273.88,2023-05-03,Gift Card,Standard,821.64
ORD100309,CUST5606,United States,Male,Sports,2,273.88,2023-12-26,Bank Transfer,Express,547.76
ORD100310,CUST8170,Germany,Female,Books,1,273.88,2023-07-07,PayPal,Overnight,273.88
ORD100311,CUST5699,United Kingdom,Male,Sports,2,273.88,2023-01-14,PayPal,Overnight,547.76
ORD100312,CUST10088,United Kingdom,Other,Clothing,5,273.88,2023-03-11,Credit Card,Standard,1369.4
ORD100313,CUST14331,China,Male,Beauty,3,273.88,2023-05-19,PayPal,Express,821.64
ORD100314,CUST5190,South Africa,Female,Beauty,2,273.88,2023-12-24,Credit Card,Overnight,547.76
ORD100315,CUST5980,Germany,Female,Home & Garden,4,273.88,2023-11-21,Gift Card,Two-Day,1095.52
ORD100316,CUST7975,Australia,Female,Beauty,1,273.88,2023-03-20,Credit Card,Standard,273.88
ORD100317,CUST11102,Brazil,Other,Electronics,1,273.88,2023-10-21,Bank Transfer,Express,273.88
ORD100318,CUST6184,United Kingdom,Female,Clothing,2,273.88,2023-11-14,Credit Card,Standard,547.76
ORD100319,CUST8327,France,Female,Home & Garden,5,273.88,2023-03-21,Gift Card,Overnight,1369.4
ORD100320,CUST8394,Germany,Other,Electronics,1,273.88,2023-05-26,Gift Card,Two-Day,273.88
ORD100321,CUST13319,South Africa,Female,Sports,2,273.88,2023-08-13,Bank Transfer,Overnight,547.76
ORD100322,CUST6816,India,Female,Toys,2,273.88,2023-08-15,Credit Card,Standard,547.76
ORD100323,CUST10854,South Africa,Other,Electronics,1,273.88,2023-06-29,Bank Transfer,Two-Day,273.88
ORD100324,CUST11709,Germany,Male,Home & Garden,2,273.88,2023-01-24,Gift Card,Express,547.76
ORD100325,CUST5569,Australia,Female,Beauty,2,273.88,2023-04-09,Credit Card,Overnight,547.76
ORD100326,CUST10442,United Kingdom,Male,Clothing,4,273.88,2023-09-27,PayPal,Two-Day,1095.52
ORD100327,CUST6895,France,Other,Toys,2,273.88,2023-04-04,Gift Card,Standard,547.76
ORD100328,CUST7733,United States,Female,Home & Garden,2,273.88,2023-10-07,Gift Card,Express,547.76
ORD100329,CUST8863,India,Female,Electronics,5,273.88,2023-09-26,Bank Transfer,Standard,1369.4
ORD100330,CUST12455,France,Other,Toys,1,273.88,2023-05-27,Gift Card,Standard,273.88
ORD100331,CUST9014,Australia,Female,Electronics,5,273.88,2023-10-12,Bank Transfer,Express,1369.4
ORD100332,CUST6686,Brazil,Male,Automotive,3,273.88,2023-01-22,Credit Card,Two-Day,821.64
ORD100333,CUST8009,Australia,Male,Home & Garden,5,273.88,2023-01-02,PayPal,Two-Day,1369.4
ORD100334,CUST12806,Australia,Other,Toys,3,273.88,2023-04-13,PayPal,Express,821.64
ORD100335,CUST5154,United Kingdom,Female,Books,3,273.88,2023-02-05,Bank Transfer,Express,821.64
ORD100336,CUST6409,Germany,Female,Books,5,273.88,2023-10-21,PayPal,Standard,1369.4
ORD100337,CUST5784,Germany,Other,Home & Garden,4,273.88,2023-10-01,PayPal,Standard,1095.52
ORD100338,CUST13096,France,Male,Books,5,273.88,2023-02-20,Gift Card,Overnight,1369.4
ORD100339,CUST12560,Brazil,Male,Home & Garden,1,273.88,2023-05-23,Gift Card,Express,273.88
ORD100340,CUST12343,Brazil,Other,Beauty,5,273.88,2023-01-17,Credit Card,Overnight,1369.4
ORD100341,CUST12206,South Africa,Female,Toys,4,273.88,2023-03-18,Gift Card,Express,1095.52
ORD100342,CUST10596,United States,Male,Home & Garden,5,273.88,2023-10-05,Gift Card,Overnight,1369.4
ORD100343,CUST10801,Australia,Female,Sports,4,273.88,2023-05-03,Gift Card,Standard,1095.52
ORD100344,CUST7806,United States,Male,Clothing,1,273.88,2023-12-12,Gift Card,Standard,273.88
ORD100345,CUST5537,Canada,Female,Clothing,2,273.88,2023-06-23,PayPal,Two-Day,547.76
ORD100346,CUST10986,China,Male,Sports,4,273.88,2023-05-12,PayPal,Overnight,1095.52
ORD100347,CUST6841,Australia,Female,Electronics,4,273.88,2023-09-20,PayPal,Express,1095.52
ORD100348,CUST13716,United States,Other,Electronics,4,273.88,2023-09-28,Gift Card,Overnight,1095.52
ORD100349,CUST11971,United Kingdom,Male,Electronics,1,273.88,2023-07-27,PayPal,Standard,273.88
ORD100350,CUST10625,China,Other,Automotive,3,273.88,2023-10-23,Credit Card,Two-Day,821.64
ORD100351,CUST7950,Brazil,Male,Toys,4,273.88,2023-08-14,Credit Card,Overnight,1095.52
ORD100352,CUST12992,Australia,Male,Electronics,1,273.88,2023-07-08,Gift Card,Standard,273.88
ORD100353,CUST9780,Australia,Male,Beauty,2,273.88,2023-12-24,PayPal,Express,547.76
ORD100354,CUST7368,Brazil,Female,Sports,4,273.88,2023-05-24,Credit Card,Two-Day,1095.52
ORD100355,CUST11655,South Africa,Male,Clothing,3,273.88,2023-12-20,Bank Transfer,Standard,821.64
ORD100356,CUST13173,United Kingdom,Other,Sports,1,273.88,2023-09-08,Gift Card,Express,273.88
ORD100357,CUST9495,Australia,Female,Clothing,2,273.88,2023-09-02,Credit Card,Overnight,547.76
ORD100358,CUST14163,United States,Female,Electronics,3,273.88,2023-01-18,Credit Card,Express,821.64
ORD100359,CUST11002,Australia,Male,Beauty,2,273.88,2023-07-22,Credit Card,Express,547.76
ORD100360,CUST11614,China,Female,Home & Garden,3,273.88,2023-07-23,Bank Transfer,Express,821.64
ORD100361,CUST14358,Australia,Male,Home & Garden,5,273.88,2023-01-02,Bank Transfer,Two-Day,1369.4
ORD100362,CUST10919,United States,Other,Books,5,273.88,2023-02-23,Bank Transfer,Standard,1369.4
ORD100363,CUST5853,India,Female,Electronics,5,273.88,2023-06-15,Credit Card,Standard,1369.4
ORD100364,CUST9146,China,Female,Electronics,2,273.88,2023-12-19,Bank Transfer,Express,547.76
ORD100365,CUST8769,France,Other,Sports,5,273.88,2023-11-25,Gift Card,Overnight,1369.4
ORD100366,CUST5574,France,Other,Beauty,1,273.88,2023-05-23,Bank Transfer,Overnight,273.88
ORD100367,CUST6148,China,Male,Beauty,1,273.88,2023-04-02,Gift Card,Standard,273.88
ORD100368,CUST11293,United Kingdom,Female,Automotive,5,273.88,2023-01-08,Credit Card,Overnight,1369.4
ORD100369,CUST11457,India,Other,Sports,3,273.88,2023-09-09,PayPal,Express,821.64
ORD100370,CUST12509,China,Female,Beauty,3,273.88,2023-04-10,Gift Card,Standard,821.64
ORD100371,CUST14907,United States,Other,Toys,2,273.88,2023-02-08,Gift Card,Standard,547.76
ORD100372,CUST9777,Canada,Female,Toys,3,273.88,2023-05-16,Gift Card,Overnight,821.64
ORD100373,CUST8854,Germany,Other,Beauty,4,273.88,2023-12-28,Credit Card,Standard,1095.52
ORD100374,CUST7491,Australia,Female,Toys,3,273.88,2023-02-19,Gift Card,Two-Day,821.64
ORD100375,CUST8124,South Africa,Male,Automotive,1,273.88,2023-03-24,Credit Card,Express,273.88
ORD100376,CUST10691,India,Female,Home & Garden,3,273.88,2023-09-11,Gift Card,Two-Day,821.64
ORD100377,CUST8051,United States,Male,Beauty,2,273.88,2023-07-15,Credit Card,Standard,547.76
ORD100378,CUST5004,South Africa,Male,Toys,3,273.88,2023-01-27,PayPal,Overnight,821.64
ORD100379,CUST10222,France,Male,Electronics,2,273.88,2023-03-18,Credit Card,Two-Day,547.76
ORD100380,CUST10315,China,Female,Home & Garden,4,273.88,2023-10-21,Credit Card,Two-Day,1095.52
ORD100381,CUST9869,India,Female,Electronics,5,273.88,2023-09-12,PayPal,Two-Day,1369.4
ORD100382,CUST5876,Brazil,Male,Electronics,4,273.88,2023-01-21,Credit Card,Overnight,1095.52
ORD100383,CUST14183,Australia,Other,Toys,1,273.88,2023-08-06,Credit Card,Overnight,273.88
ORD100384,CUST12027,Germany,Female,Toys,4,273.88,2023-02-14,Gift Card,Standard,1095.52
ORD100385,CUST9142,France,Female,Sports,4,273.88,2023-07-01,Credit Card,Overnight,1095.52
ORD100386,CUST11966,China,Female,Books,1,273.88,2023-10-13,Gift Card,Two-Day,273.88
ORD100387,CUST12079,Australia,Female,Beauty,1,273.88,2023-12-17,PayPal,Standard,273.88
ORD100388,CUST12987,France,Male,Beauty,5,273.88,2023-05-24,Credit Card,Overnight,1369.4
ORD100389,CUST11799,Brazil,Other,Beauty,5,273.88,2023-02-21,PayPal,Express,1369.4
ORD100390,CUST9465,South Africa,Other,Beauty,3,273.88,2023-09-08,PayPal,Overnight,821.64
ORD100391,CUST5635,Germany,Other,Toys,2,273.88,2023-04-16,Bank Transfer,Overnight,547.76
ORD100392,CUST6693,Germany,Other,Home & Garden,1,273.88,2023-10-24,Credit Card,Standard,273.88
ORD100393,CUST14874,Australia,Male,Clothing,4,273.88,2023-07-18,Credit Card,Standard,1095.52
ORD100394,CUST9752,United States,Female,Electronics,4,273.88,2023-12-03,Gift Card,Standard,1095.52
ORD100395,CUST13311,Australia,Female,Books,5,273.88,2023-10-07,Gift Card,Express,1369.4
ORD100396,CUST5830,France,Male,Automotive,2,273.88,2023-05-28,Bank Transfer,Express,547.76
ORD100397,CUST10177,United States,Female,Books,1,273.88,2023-04-13,Bank Transfer,Overnight,273.88
ORD100398,CUST14561,Germany,Male,Clothing,5,273.88,2023-01-02,Credit Card,Overnight,1369.4
ORD100399,CUST13932,Canada,Other,Automotive,2,273.88,2023-09-13,Credit Card,Standard,547.76
ORD100400,CUST13308,Germany,Male,Automotive,1,273.88,2023-03-01,Bank Transfer,Standard,273.88
ORD100401,CUST10949,Australia,Female,Clothing,4,273.88,2023-11-03,Credit Card,Express,1095.52
ORD100402,CUST7838,France,Female,Automotive,4,273.88,2023-04-01,Credit Card,Express,1095.52
ORD100403,CUST6150,United States,Female,Clothing,5,273.88,2023-04-11,Credit Card,Standard,1369.4
ORD100404,CUST12560,China,Other,Toys,2,273.88,2023-04-24,Bank Transfer,Overnight,547.76
ORD100405,CUST6931,United States,Male,Home & Garden,4,273.88,2023-09-19,Bank Transfer,Express,1095.52
ORD100406,CUST14204,Brazil,Male,Clothing,2,273.88,2023-02-23,PayPal,Standard,547.76
ORD100407,CUST6664,United Kingdom,Female,Automotive,5,273.88,2023-07-07,Gift Card,Standard,1369.4
ORD100408,CUST6081,United Kingdom,Male,Automotive,3,273.88,2023-01-27,PayPal,Standard,821.64
ORD100409,CUST5512,India,Female,Home & Garden,2,273.88,2023-08-28,Credit Card,Express,547.76
ORD100410,CUST12805,South Africa,Male,Toys,2,273.88,2023-03-21,Credit Card,Overnight,547.76
ORD100411,CUST10237,India,Other,Sports,5,273.88,2023-07-09,PayPal,Express,1369.4
ORD100412,CUST5559,India,Other,Automotive,3,273.88,2023-11-15,PayPal,Overnight,821.64
ORD100413,CUST8672,United States,Male,Automotive,4,273.88,2023-12-21,PayPal,Express,1095.52
ORD100414,CUST12404,France,Other,Sports,1,273.88,2023-04-01,Credit Card,Standard,273.88
ORD100415,CUST8343,India,Other,Books,5,273.88,2023-02-04,Credit Card,Standard,1369.4
ORD100416,CUST9070,Australia,Other,Sports,1,273.88,2023-02-27,PayPal,Two-Day,273.88
ORD100417,CUST14662,United States,Female,Home & Garden,3,273.88,2023-07-08,Bank Transfer,Standard,821.64
ORD100418,CUST5580,France,Male,Home & Garden,3,273.88,2023-09-10,Gift Card,Overnight,821.64
ORD100419,CUST12004,United Kingdom,Male,Electronics,2,273.88,2023-02-05,Gift Card,Standard,547.76
ORD100420,CUST13130,Canada,Female,Automotive,1,273.88,2023-12-24,PayPal,Two-Day,273.88
ORD100421,CUST8147,Australia,Female,Clothing,1,273.88,2023-04-02,Bank Transfer,Standard,273.88
ORD100422,CUST9249,China,Other,Beauty,3,273.88,2023-02-25,Gift Card,Standard,821.64
ORD100423,CUST6679,South Africa,Male,Beauty,1,273.88,2023-03-08,Bank Transfer,Express,273.88
ORD100424,CUST8506,China,Female,Clothing,4,273.88,2023-11-09,Gift Card,Overnight,1095.52
ORD100425,CUST12253,France,Other,Beauty,3,273.88,2023-06-18,Gift Card,Two-Day,821.64
ORD100426,CUST7744,Brazil,Male,Beauty,2,273.88,2023-10-14,Credit Card,Express,547.76
ORD100427,CUST14435,France,Other,Toys,2,273.88,2023-05-11,Bank Transfer,Two-Day,547.76
ORD100428,CUST10188,Canada,Male,Beauty,2,273.88,2023-06-15,Gift Card,Standard,547.76
ORD100429,CUST7141,United Kingdom,Other,Books,1,273.88,2023-02-21,Bank Transfer,Two-Day,273.88
ORD100430,CUST11617,Germany,Male,Automotive,3,273.88,2023-06-01,PayPal,Express,821.64
ORD100431,CUST7479,France,Male,Automotive,2,273.88,2023-04-15,PayPal,Standard,547.76
ORD100432,CUST11484,United Kingdom,Male,Automotive,3,273.88,2023-04-02,Bank Transfer,Express,821.64
ORD100433,CUST14827,China,Male,Home & Garden,1,273.88,2023-07-20,Gift Card,Overnight,273.88
ORD100434,CUST12421,France,Other,Home & Garden,4,273.88,2023-10-20,PayPal,Overnight,1095.52
ORD100435,CUST14949,France,Female,Home & Garden,4,273.88,2023-08-07,PayPal,Overnight,1095.52
ORD100436,CUST9452,India,Male,Clothing,4,273.88,2023-03-08,Gift Card,Two-Day,1095.52
ORD100437,CUST10881,China,Male,Sports,1,273.88,2023-06-18,PayPal,Overnight,273.88
ORD100438,CUST11665,South Africa,Male,Books,2,273.88,2023-11-01,PayPal,Two-Day,547.76
ORD100439,CUST7849,South Africa,Male,Books,1,273.88,2023-01-28,Gift Card,Two-Day,273.88
ORD100440,CUST12390,Australia,Other,Beauty,3,273.88,2023-10-15,Bank Transfer,Express,821.64
ORD100441,CUST11905,Brazil,Female,Automotive,4,273.88,2023-12-21,Bank Transfer,Standard,1095.52
ORD100442,CUST7489,Germany,Female,Electronics,3,273.88,2023-11-23,Gift Card,Standard,821.64
ORD100443,CUST14823,France,Female,Home & Garden,1,273.88,2023-02-01,Gift Card,Express,273.88
ORD100444,CUST14207,France,Other,Toys,5,273.88,2023-06-15,Bank Transfer,Overnight,1369.4
ORD100445,CUST14540,Australia,Female,Books,5,273.88,2023-05-16,Gift Card,Express,1369.4
ORD100446,CUST9611,Brazil,Other,Books,1,273.88,2023-03-09,Bank Transfer,Express,273.88
ORD100447,CUST7839,China,Other,Electronics,2,273.88,2023-06-03,Bank Transfer,Standard,547.76
ORD100448,CUST13527,France,Male,Beauty,3,273.88,2023-11-22,Credit Card,Two-Day,821.64
ORD100449,CUST10878,United Kingdom,Other,Books,1,273.88,2023-10-31,PayPal,Express,273.88
ORD100450,CUST14087,United States,Female,Automotive,1,273.88,2023-04-06,Gift Card,Express,273.88
ORD100451,CUST11303,Brazil,Female,Books,5,273.88,2023-07-16,Credit Card,Two-Day,1369.4
ORD100452,CUST5851,France,Female,Sports,4,273.88,2023-04-18,Bank Transfer,Standard,1095.52
ORD100453,CUST6687,Brazil,Male,Electronics,4,273.88,2023-02-15,Gift Card,Overnight,1095.52
ORD100454,CUST11833,South Africa,Male,Toys,2,273.88,2023-07-05,PayPal,Express,547.76
ORD100455,CUST7427,Germany,Male,Toys,2,273.88,2023-11-19,Bank Transfer,Overnight,547.76
ORD100456,CUST14760,France,Other,Beauty,2,273.88,2023-10-12,Credit Card,Overnight,547.76
ORD100457,CUST9000,Germany,Female,Beauty,5,273.88,2023-03-24,Bank Transfer,Express,1369.4
ORD100458,CUST10052,Canada,Other,Home & Garden,1,273.88,2023-05-18,Gift Card,Overnight,273.88
ORD100459,CUST7738,United States,Other,Sports,2,273.88,2023-11-23,PayPal,Express,547.76
ORD100460,CUST10732,Australia,Female,Beauty,5,273.88,2023-08-25,Bank Transfer,Two-Day,1369.4
ORD100461,CUST10387,Germany,Male,Automotive,3,273.88,2023-11-17,Gift Card,Two-Day,821.64
ORD100462,CUST13002,France,Female,Sports,1,273.88,2023-05-25,Gift Card,Two-Day,273.88
ORD100463,CUST10536,India,Other,Home & Garden,3,273.88,2023-10-05,Bank Transfer,Two-Day,821.64
ORD100464,CUST8913,Australia,Other,Automotive,4,273.88,2023-04-10,PayPal,Standard,1095.52
ORD100465,CUST6066,Australia,Male,Toys,4,273.88,2023-01-14,Gift Card,Two-Day,1095.52
ORD100466,CUST12723,China,Other,Electronics,1,273.88,2023-09-19,Credit Card,Express,273.88
ORD100467,CUST9380,Germany,Other,Books,2,273.88,2023-02-16,Credit Card,Express,547.76
ORD100468,CUST9107,India,Female,Books,1,273.88,2023-08-13,PayPal,Express,273.88
ORD100469,CUST10726,Germany,Male,Clothing,2,273.88,2023-05-24,PayPal,Overnight,547.76
ORD100470,CUST8373,China,Female,Clothing,4,273.88,2023-07-15,Credit Card,Express,1095.52
ORD100471,CUST13945,United States,Female,Clothing,1,273.88,2023-10-17,PayPal,Standard,273.88
ORD100472,CUST7082,France,Female,Books,1,273.88,2023-09-14,Credit Card,Standard,273.88
ORD100473,CUST13967,South Africa,Other,Sports,2,273.88,2023-01-08,Bank Transfer,Standard,547.76
ORD100474,CUST11748,South Africa,Other,Automotive,4,273.88,2023-10-05,Credit Card,Standard,1095.52
ORD100475,CUST14817,Germany,Male,Clothing,4,273.88,2023-11-20,PayPal,Standard,1095.52
ORD100476,CUST5417,China,Other,Electronics,2,273.88,2023-10-17,Bank Transfer,Standard,547.76
ORD100477,CUST13306,Brazil,Male,Beauty,2,273.88,2023-10-20,PayPal,Two-Day,547.76
ORD100478,CUST13808,France,Female,Automotive,2,273.88,2023-01-23,Credit Card,Standard,547.76
ORD100479,CUST8974,Germany,Female,Sports,4,273.88,2023-03-25,Bank Transfer,Overnight,1095.52
ORD100480,CUST8267,Brazil,Other,Books,4,273.88,2023-09-12,Gift Card,Standard,1095.52
ORD100481,CUST5825,France,Other,Electronics,1,273.88,2023-01-24,Credit Card,Express,273.88
ORD100482,CUST12668,Brazil,Male,Toys,4,273.88,2023-11-21,Bank Transfer,Express,1095.52
ORD100483,CUST10745,Australia,Other,Books,3,273.88,2023-12-02,Gift Card,Overnight,821.64
ORD100484,CUST14708,Germany,Other,Sports,3,273.88,2023-11-12,PayPal,Standard,821.64
ORD100485,CUST5412,China,Other,Sports,2,273.88,2023-02-07,Credit Card,Two-Day,547.76
ORD100486,CUST12543,France,Female,Sports,2,273.88,2023-08-09,Bank Transfer,Two-Day,547.76
ORD100487,CUST12587,South Africa,Other,Home & Garden,2,273.88,2023-08-02,Gift Card,Two-Day,547.76
ORD100488,CUST5728,Germany,Other,Beauty,1,273.88,2023-11-29,Bank Transfer,Two-Day,273.88
ORD100489,CUST12164,France,Female,Automotive,3,273.88,2023-03-26,Bank Transfer,Standard,821.64
ORD100490,CUST13867,France,Female,Clothing,3,273.88,2023-01-04,Credit Card,Overnight,821.64
ORD100491,CUST10988,Brazil,Female,Home & Garden,4,273.88,2023-07-14,PayPal,Two-Day,1095.52
ORD100492,CUST7504,Brazil,Female,Beauty,3,273.88,2023-04-24,Gift Card,Standard,821.64
ORD100493,CUST7967,India,Other,Books,4,273.88,2023-08-03,PayPal,Standard,1095.52
ORD100494,CUST7786,Germany,Other,Clothing,1,273.88,2023-12-02,Gift Card,Standard,273.88
ORD100495,CUST6122,Canada,Other,Toys,2,273.88,2023-12-31,Bank Transfer,Standard,547.76
ORD100496,CUST9079,United Kingdom,Male,Home & Garden,2,273.88,2023-05-21,Gift Card,Standard,547.76
